Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,979.700000,A
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,1644.600000,A
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,2161.900000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,2874.700000,A
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,3005.200000,A
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,3719.600000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,5267.600000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,5270.000000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,6180.000000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,9350.000000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,12700.000000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,19350.000000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,36230.000000,A
VEN,1991-01-01,1991-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,1331.400000,A
VEN,1992-01-01,1992-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,1038.200000,A
VEN,1993-01-01,1993-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,944.400000,A
VEN,1994-01-01,1994-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,897.000000,A
VEN,1995-01-01,1995-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,1316.200000,A
VEN,1996-01-01,1996-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,1013.700000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,1234.900000,A
VEN,1998-01-01,1998-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,1254.100000,A
VEN,1999-01-01,1999-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,1161.600000,A
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,1098.800000,A
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,1219.600000,A
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,843.900000,A
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,1023.400000,A
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,1143.100000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,1375.600000,A
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,1399.700000,A
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,1732.500000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,2453.500000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,2454.600000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,2393.400000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,2179.800000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,2960.900000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,3199.400000,A
VEN,2014-01-01,2014-12-31,236,'862,Venezuela (Bolivarian Republic of),1095,'21121b,"Meat of chickens, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,4344.400000,A
VEN,1996-01-01,1996-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,650000.000000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,1127780.000000,A
VEN,1998-01-01,1998-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,1932500.000000,A
VEN,1999-01-01,1999-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,1880560.000000,A
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,1980000.000000,A
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,2091670.000000,A
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,2379260.000000,A
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,2820830.000000,A
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,3260440.000000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,4159720.000000,A
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,5068980.000000,A
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,6493055.600000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,14800.000000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,14550.000000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,15410.000000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,21040.000000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,30830.000000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,41760.000000,A
VEN,1996-01-01,1996-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,650.000000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,1127.800000,A
VEN,1998-01-01,1998-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,1932.500000,A
VEN,1999-01-01,1999-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,1880.600000,A
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,1980.000000,A
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,2091.700000,A
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,2379.300000,A
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,2820.800000,A
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,3260.400000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,4159.700000,A
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,5069.000000,A
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,6493.100000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,14800.000000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,14550.000000,A
VEN,2010-01-01,2010-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,15410.000000,A
VEN,2011-01-01,2011-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,21040.000000,A
VEN,2012-01-01,2012-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,30830.000000,A
VEN,2013-01-01,2013-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,41760.000000,A
VEN,1996-01-01,1996-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,1557.300000,A
VEN,1997-01-01,1997-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,2308.200000,A
VEN,1998-01-01,1998-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,3529.000000,A
VEN,1999-01-01,1999-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,3104.800000,A
VEN,2000-01-01,2000-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,2911.800000,A
VEN,2001-01-01,2001-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,2890.200000,A
VEN,2002-01-01,2002-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,2049.500000,A
VEN,2003-01-01,2003-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,1755.300000,A
VEN,2004-01-01,2004-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,1723.900000,A
VEN,2005-01-01,2005-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,1990.500000,A
VEN,2006-01-01,2006-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,2361.000000,A
VEN,2007-01-01,2007-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,3024.200000,A
VEN,2008-01-01,2008-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,6893.300000,A
VEN,2009-01-01,2009-12-31,236,'862,Venezuela (Bolivarian Republic of),1071,'21122b,"Meat of ducks, fresh or chilled (biological)",5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,6776.900000,A
